GSM1314222_HOSE2008	GSM1314223_HOSE2061	GSM1314224_HOSE2064	GSM1314225_HOSE2085	GSM1314226_HOSE2230	GSM1314227_HOSE2237	GSM1314228_317T	GSM1314229_324CT	GSM1314230_377T	GSM1314231_380T	GSM1314232_388T	GSM1314233_389T	GSM1314234_412T	GSM1314235_431T	GSM1314236_486T	GSM1314237_645T	GSM1314238_660T	GSM1314239_692T	GSM1314240_702T	GSM1314241_765T	GSM1314242_778T	GSM1314243_872T
225239_at	6.82318274453944	3.87201103907079	6.27180513953014	5.79623424581222	7.25181168235977	6.64185986820345	4.43984483668197	6.34495055081697	3.10591448917203	6.91472156636838	3.5657793284765	7.37464534010115	4.6759457365266	6.8133895064674	2.46481084224991	5.36440465226687	6.2999809283764	4.86443827878782	5.55248092304193	4.21075913953878	4.60714529586042	5.56442347929822
225241_at	5.48739412632224	4.89975925115178	4.94375215355161	4.85589302983741	9.12946721649672	7.28072774741371	3.49879942915913	3.47331805390429	3.26685095465215	3.31835958794397	4.13135135415465	4.88420620619179	3.74155032412333	5.23952360751082	4.84436426747121	4.54937423631362	4.73392348503386	3.61734819165695	3.65873966558958	3.93676388421446	4.00964859609821	3.91597463584333
225242_s_at	7.44958202308544	7.10451176930227	6.34972162869292	6.42069723631419	10.5110148574269	8.68824860672004	3.1540767018022	3.81388376548152	3.35909282411983	3.45141053854454	5.21158113056703	6.34942732551831	5.01586395693959	6.46691605944659	6.44089854046667	5.60141239477101	6.49508576946537	3.68224700464693	3.41262487272107	4.34102174838105	5.21104209496327	3.31838034096591
225275_at	2.50521599236795	4.23266656745388	3.49740470081567	3.73090571139235	3.72328405971067	4.68596952687985	2.53527472692715	2.31932562118138	2.80081735789084	2.14742703358158	3.05676303914076	6.62908751584981	4.71689282025249	3.20689482869726	4.5290970076672	3.25894382278855	4.55500333709975	3.24687204990574	4.18685917141681	3.02994815150088	6.1274569240363	2.5629753169764
225283_at	6.19131747811725	6.66216822564403	5.65630065171984	6.44632402283364	8.40196785047721	8.40364201144473	5.25921652943789	5.95831028649158	2.74420663600966	4.06413956125363	3.17163511907531	6.22889074952431	3.40846592506314	5.47159087588877	6.03265896971436	4.07121638714925	5.25831716495536	3.5047343960533	3.11556819390635	2.96442323839218	7.62763786261793	4.25779073349886
225285_at	7.86932946946983	6.24826590527191	6.91418392113383	6.46440076363932	8.99632173690193	7.20525556614121	6.07818596375418	9.56076379673149	6.72220075002462	6.14114031071002	5.83384748929436	9.32066049298354	8.27068349467337	7.34030657476136	6.39847338039572	7.76101762750019	7.4305191042079	11.1394492913842	9.93557228194611	8.71710871561312	6.25168898823495	11.1926893363372
225288_at	5.67051078696037	5.81606284501664	4.96112051023397	4.83905232660114	6.98506551046956	5.62080657163493	4.55756662391244	2.9126830510042	3.00983066143893	3.24204646843309	3.50444379711669	4.72802713799926	4.66396672842405	5.54437724576693	3.50655865596188	3.64313697128976	2.71884501997824	3.70703772524606	3.82023263542047	4.62636874525496	3.91694121671552	5.33538681270234
225328_at	4.72432199191192	5.97509869887696	5.66308030033121	5.4741384069376	5.97042268747873	6.67554218795995	5.83267645425643	5.53042399930184	3.15452956923289	7.28578120090404	6.43547828759835	5.71914876359836	7.56866245638668	8.66006694240125	5.83183901516937	5.70776053725317	9.66305891312327	7.48778561793307	4.43667525303721	4.39787219283224	7.03329902947513	5.62429158660844
225355_at	4.87710211817951	5.56160430898493	4.49797494438797	4.91793890150555	4.70767289722475	5.51548644634287	6.64993445514933	7.36894466996965	6.47455943211661	6.30790243603398	6.14530552227815	8.51579327436244	7.04429531609053	8.18008577663739	5.22162397260372	8.29930819201615	6.75308450843811	7.10222521725381	6.38401651745091	5.96914427936251	6.21085228430817	6.81660444439248
225361_x_at	7.12983517339019	6.88578083385951	6.25532519585289	6.69512786822115	8.04794631808965	7.93995888711315	8.09041335830448	7.96811990635036	6.68533767785224	6.62914092993692	6.45182711804448	7.38492839554781	7.81605340070298	8.52407936999369	8.241991122414	3.36482375886087	7.55920870292766	8.18582072996669	7.84761949404651	6.89700820442057	8.96428103821651	6.45246304550281
225381_at	3.41074022843978	5.05504791369577	4.32460284281907	3.62037265516605	5.50705453273089	6.4240619115645	5.34102729540272	1.44542261115245	6.03291503976954	1.58231215517412	3.57687916315685	2.90549234588183	2.36427262479462	6.81030121190086	2.94459935763735	3.40188762742158	1.36268762393724	1.41372430749186	3.45229010634694	3.62096976717207	2.66647475220103	4.12100394882861
225387_at	6.61544441376241	7.25472628078955	6.26477057450518	6.79094575445907	7.50463396956375	8.69326225706686	3.96596410851716	3.95011984304174	3.90116285496639	3.69940069447746	4.17513118295165	4.24429305019026	4.08957028958721	3.64797763954761	3.5300069708503	3.57835509172727	3.79180000840028	4.87695057448937	4.41594356124499	4.43314497624694	5.86467903693826	3.99246293208807
225436_at	2.60182882923069	3.2826557865548	4.08969414446273	3.08641562605567	4.40260220376507	4.23561511575338	6.16508685591307	5.83967098560732	4.99764843063194	5.47566755559295	5.80699606479349	6.0172698964594	5.5260728205178	5.43820155292507	6.67792628387085	6.54777610559729	6.69117957576096	5.78814137340802	5.57085448922442	4.63445751878871	7.05581913388692	5.84004329077328
225442_at	6.13302370206923	6.86257889123253	6.0298706515344	6.45606554875615	8.12973351075961	7.64575690720515	4.66637081684291	4.32318962679454	4.74959019580568	4.26564325457186	5.08267258550474	4.94371269005254	5.1738115187073	5.82351925817815	4.25781513569307	6.22751249682276	4.61447912250121	3.86139762524747	4.37637034485943	5.26107344849887	5.21863557605935	4.32274575436036
225481_at	5.47096813813758	5.98259716527755	5.35970164777427	6.08665637413893	7.92215822724138	7.53987884869764	4.04247803155549	5.67630142818488	4.72641026682207	4.31408379949573	5.29635940532273	7.05386188100466	5.78163932197521	6.23761970727978	5.78801187447918	5.99084046756882	4.87578282560131	4.64816397330502	4.49838947804147	4.16169697202305	4.79073574052966	2.87523043274709
225497_at	5.02754580229354	5.18576183496871	4.29198675551517	4.95014927594474	6.07635023808534	5.95782023290395	4.97348369132375	3.83506863396035	5.17325418586566	6.01465192701844	5.09435509842003	4.89964530429849	6.9148397390292	6.71422651703148	6.02234862996155	5.80779179074451	5.02554523006024	6.18739336803953	5.53956062848836	5.46101029821575	5.55762013419018	9.44158281596832
225502_at	5.79464335077461	2.51681094731037	3.03724576172902	2.19809004715241	4.2906844017418	3.9399905531621	4.58321297749516	3.07115026836691	1.45098087345287	3.67544839434288	4.35486409523957	3.61350986215263	2.50500625772548	3.26381018609098	3.83257120423324	4.28171925140771	4.4576061021681	2.81417339842838	3.09345402463059	1.51654380474348	4.93316329728147	1.41355643074779
225516_at	5.73673391150596	5.63469489284012	5.27559432081827	5.01630465338954	8.21767216294243	6.78075121953808	6.50335018605482	5.42611305210071	4.53313430564233	4.74406201681073	3.93329838690292	4.029594995308	4.32092164960137	5.91803990617491	3.35440049075782	4.70453151891411	6.64431159410136	8.54219259389744	8.73991802444179	6.28542413510536	6.10264077187618	7.58956036427988
225524_at	7.00074782582454	7.13267550405603	6.20270368776874	6.12311260579081	7.92090327326339	8.33594820515172	3.67694837662621	3.52433951852473	3.70188164238057	4.32906784881118	4.88494903258656	5.39461493868037	5.1189758070028	4.46571810295881	4.43196573882533	4.41555849110353	4.72604685377826	3.90725794451246	3.76497534104537	3.6681074662846	6.920306595459	3.53829730222029
225525_at	5.05121550595269	5.41196162096599	5.69729775812098	5.00592439230459	6.62360851832182	6.7872094956398	7.28880258958444	6.9068149809211	5.5438627601599	7.97906754115194	7.16181513559002	6.89263534477111	8.65938303196883	8.11702019895659	6.53324191125025	8.25189779963527	9.48662212923337	7.13287320913705	7.1763786539648	6.47662036728521	6.78604785552694	6.51510196677145
225540_at	4.66548479708816	5.13852185710642	5.28915656075848	5.97710064436641	5.87205206244407	6.44843789308005	3.4834731831794	4.70265876472909	5.90868661525366	2.14253637672247	6.601527048372	5.01232235682945	4.22459003832751	6.61634937969393	1.62081877312674	3.83395480317474	3.67473217021983	6.97161386656299	2.33456961243887	4.56808504729878	6.1199129238406	2.45318138137037
225571_at	6.34377916528405	6.05288394567369	5.70787435945601	6.33175620298425	7.09583466804969	7.93977799349933	6.22571250547803	5.76932864150508	3.13043848872849	4.37902965679929	5.06855287421107	5.30242341587446	6.48593579421551	8.4714174310821	5.57899374566373	4.91644698680992	4.34710193797248	4.51863396135997	5.19723794390488	4.92126612818961	1.90286885625053	6.85296233809585
225575_at	6.7989836322029	6.72219615027542	6.41340296051824	7.08135164338084	8.15527667746356	8.46471018905709	6.66452094023072	6.60175689746541	4.23706606114115	5.92113331588117	6.17057730324195	6.20822867671375	6.89115473401075	9.62088503538891	6.69420461596793	6.73301113271598	6.01129020772228	6.57090383845973	6.62388200755777	5.95835617624349	4.89776699382414	7.74751567161426
225579_at	6.25104981396115	6.65728620712843	5.48342711605911	6.05299506313968	7.91289287555021	7.62439920921277	7.18135029516035	5.44046320101782	2.92465329187704	6.65986723584687	6.12554039430596	6.58684094961027	5.161482509833	7.07881613977428	7.82847550674282	6.89459615322013	8.54627072136227	6.77617196468311	5.58833362407895	5.12713881705893	6.17605980499521	4.66959364736869
225611_at	5.39423243491853	6.18090409858932	6.23413587972676	6.1770362231019	8.00663326923133	7.84704808387041	7.10901898136569	6.71314181111387	4.75448998665428	4.28503921878757	5.88059899925199	5.55106391563941	6.0414611835282	7.92783449511691	7.14755293117489	8.42620762808592	6.39757432549963	8.08261289263454	4.26983711052798	5.3014649786136	6.37215276189347	7.73578355480454
225613_at	5.3306264549679	5.54729853780781	5.24055324296955	5.43137213706865	7.14367523054709	7.26635594256072	7.03639289002326	5.57195033903109	3.05068576878928	3.22077178280783	4.58508124024552	4.90215120324064	5.60243082471195	6.73484680977941	6.26534585423025	7.14424004024132	5.20062829926731	6.80591801442803	3.53094495359247	4.42421939432974	5.275769030227	7.17488188169988
225619_at	2.64902937968251	4.69641564476464	3.95989371485139	4.31154700001554	5.14246327389852	5.29358803715168	5.13115073147032	5.09974876465812	5.31966335381898	5.7126991300202	6.20139206276905	3.03703847262664	5.17160602991215	6.27734976259928	4.68638251808009	5.80945654707273	4.2704610818181	8.36511972595801	5.98617015512031	5.71282470209352	3.12506065106865	5.89918079504302
225633_at	6.69895252680634	6.38119807385998	6.0040447742549	6.56171659537055	8.05961203657786	8.04529088631413	5.71640453940315	4.53276573029959	5.8000329990008	4.32699005460836	5.00539995791164	5.05374873010307	7.54030142317877	7.36575531005442	6.39334857946797	9.02902193551729	6.33699016228314	6.6238499125576	6.66842210374963	7.02972221068332	5.4766751929794	5.88678023500771
225639_at	6.5720467512868	6.00895166538873	6.20498325409999	5.26420224181259	7.94811955614591	7.14535604389158	4.38547282379811	4.98967794748226	5.97581982837466	5.07425787509104	5.71214438527398	6.76289943873321	4.11837122611901	5.86114276781022	8.22450991532093	5.61285440105959	5.6208640162289	4.06996219436469	6.46758517013158	2.87025296529839	7.65230581452314	2.45331162547579
225645_at	2.30620977519874	2.7765382171908	6.10831354870101	2.5787927166608	2.69009357369016	4.39585195571167	9.55387010503641	9.40991420103186	5.40173773388194	10.23831182136	8.86021884111204	10.0004972546312	10.7181384439913	9.96560101026848	8.22114918929298	10.0996887332022	10.6829779056232	8.44666039156166	7.84270832280302	9.14834778012421	8.81194035718008	9.74257167668689
225655_at	3.5725296204903	2.59603427663938	3.65176096417005	2.77078479695896	2.65393265394314	2.38367132930652	5.23963576980244	5.01588232293384	6.05474100733932	4.54145034834533	4.93852104455145	5.86433925345106	5.14733791835104	5.84930592172144	6.02411870697981	6.17883746866557	5.36719864168111	4.30459902907504	5.5169361405909	6.10290291667177	7.19937689913287	5.41606756712531
225656_at	6.07424281980344	5.95141435294801	6.06651015444487	6.71243397277034	8.50830427192254	7.84043066573245	4.17392495883529	5.45565456917671	5.54848432107904	4.6044043233498	3.87587723115292	4.92419405442865	5.51670859558899	6.33778572202314	3.93919364315917	3.68075460966974	3.20984860418029	3.48369505086173	4.99158906810228	4.768047815605	3.35975526231324	5.15875917257447
225664_at	5.69307000137632	7.1414304695539	5.76594748251143	6.7852650897285	7.52301447325383	7.88880681464391	5.5128964512244	6.20979428370777	3.60007766289414	4.55044380983567	7.51889160649109	8.88809377569467	9.22735789013062	8.94381850483936	8.27285950583008	7.9248371177984	7.85460078356214	4.73923057566132	6.11239167116523	9.1169995439879	6.5250145560614	8.46995356899781
225667_s_at	3.94381907529211	4.65478256817134	4.4335545397801	3.92004320064302	3.776532948646	3.68264027169674	3.67449636891769	4.97419152121515	5.71277809910825	3.84102692355828	3.76121565481177	4.08392608141915	3.52931873082286	5.7538880432385	3.08801194875652	2.58022577173267	5.28335875443297	3.47916126815223	6.46402907935328	8.99652799255552	2.71305224895151	3.8598158962126
225676_s_at	6.50948298866617	6.67902685966018	6.16506672211996	6.06624319595101	7.66399777060353	7.68867560112554	8.6937297778502	7.77765184866855	8.47719705750449	9.39032677355629	8.9534452001141	7.93054216656186	9.92494607798845	9.13344144435808	9.28062354393378	9.34313790697277	10.0797663769732	9.1702031981557	9.04747132846326	8.71107215138274	8.52886480016338	8.73530640988213
225681_at	4.30117716709394	6.77333435486854	6.4256244844995	5.11543112839489	4.30356570896819	6.65804554614597	8.35207775701273	9.51824441394644	7.01544447484319	7.5646555053405	8.94673741528541	9.66744456109765	9.92615435544482	8.63738799524356	8.93080494160636	8.26233579659452	8.50248618985147	10.5428559759166	7.68469738110759	5.51300350631747	9.5034076348166	9.79122026771785
225685_at	4.72654125545922	5.86477861497227	6.17076851628566	6.37709081886605	7.17814945158514	8.25553913251386	5.44445550835018	5.45557794539701	4.84951863421403	4.35228679984794	5.29556083872465	6.08573912126939	4.43018602230151	8.06600697478536	6.83671269769691	4.58833490909724	4.80037352787161	4.78740185603525	4.16132474826041	5.27499924742655	7.29184768723679	4.24421759739383
225687_at	3.75054866312016	3.59328916829447	4.44975548938808	3.07494925288375	3.08040084424216	1.77947821138392	5.48156178142244	6.36110267254784	6.79085397714856	5.6519946338265	6.29960612297372	6.33568110152797	6.72717392666528	6.77948862252105	6.83050964224548	7.29735440258129	7.35576524218364	7.12506366119053	6.43450260397462	6.83717776872837	6.89197298462789	5.39199334626655
225688_s_at	6.16473790364042	6.01666684229893	6.1399463317543	6.64179087901235	7.92798699061444	8.2481485204859	3.11609770538492	5.96794611319124	3.75720887627978	3.02878217133341	4.02286795709139	6.13812309703467	4.19723296264521	6.52831627119521	5.78363819452581	3.3079743450164	5.12145039333459	4.48882305398887	2.73506735001454	2.56782647039648	7.51129354701445	1.76700635391519
225698_at	7.29628740559719	8.67951769421547	7.67187499456855	7.68750481420969	9.15034974343894	9.96445670810126	6.84738771214857	5.77655168667104	8.06925390856058	6.52217095795862	6.43100653388044	7.02715882965995	7.81651091614884	9.40385918542187	8.19419669676315	9.30459531037696	8.04192614665955	10.3970727422042	7.53215971616415	8.16880932108737	7.33952882176806	7.33694874994248
225710_at	7.96416107802721	7.35943165813433	5.86736342322784	6.69775417561702	7.99254241998403	6.82009128149323	6.17914311276088	5.53487881457221	4.32869991133892	5.76153576825791	6.18271491104149	6.96234445199968	6.44389773629111	6.05854496792663	5.88674480815269	7.83959954198896	7.85544734863119	5.44385617681516	4.84919708913489	3.40576110273664	8.58449557525106	3.10802897565955
225728_at	6.60948395715561	7.29086227869937	6.59463964742856	7.01237570827348	9.63092980699382	8.87835484235174	6.75657442766472	7.01813886136201	5.91185866091926	2.81128125808275	4.52798333743606	7.82335224723685	3.96519987757924	7.39565224688788	5.88316314830453	5.19768028704807	3.62845956153768	6.3493712311333	4.69362203673244	2.83783134198367	7.41309776606428	6.24902720705532
225762_x_at	3.52260045931343	3.35214876744304	2.89315402550795	3.18947069694431	2.86801361037744	3.1821366680695	6.45169356044861	3.50738250736743	3.40636484606956	3.63648904805124	5.84593536855599	3.14794496583355	3.85475912347654	6.45002906841969	6.08866582954786	6.60060502619048	4.23692701981865	4.31860304140602	3.8103288637251	5.31652479191665	3.83178112438342	4.89142946194137
